0.000550,0.014553,0.000008,0.007551
0.004618,0.018433,0.000085,0.011525
0.011489,0.026453,0.000304,0.018971
0.011894,0.023367,0.000278,0.017630
0.010747,0.023458,0.000252,0.017103
0.003767,0.020623,0.000078,0.012195
0.008327,0.025283,0.000211,0.016805
0.018213,0.042399,0.000772,0.030306
0.000486,0.011826,0.000006,0.006156
0.002818,0.013910,0.000039,0.008364
0.006008,0.018877,0.000113,0.012443
0.006817,0.027856,0.000190,0.017336
0.007597,0.028267,0.000215,0.017932
0.004618,0.020256,0.000094,0.012437
0.011894,0.029261,0.000348,0.020578
0.006084,0.026311,0.000160,0.016198
0.009383,0.026311,0.000247,0.017847
0.004387,0.023417,0.000103,0.013902
0.002284,0.039297,0.000090,0.020791
0.017010,0.042197,0.000718,0.029604
0.014397,0.022524,0.000324,0.018461
0.003767,0.029860,0.000112,0.016814
0.007510,0.021046,0.000158,0.014278
0.006201,0.018165,0.000113,0.012183
0.010365,0.035732,0.000370,0.023049
0.013050,0.025086,0.000327,0.019068
0.000598,0.017179,0.000010,0.008889
0.004865,0.013984,0.000068,0.009424
0.011504,0.023378,0.000269,0.017441
0.004480,0.015331,0.000069,0.009905
0.004480,0.012615,0.000057,0.008547
0.012037,0.022529,0.000271,0.017283
0.007273,0.021982,0.000160,0.014628
0.007070,0.022808,0.000161,0.014939
0.008607,0.028079,0.000242,0.018343
0.006558,0.018261,0.000120,0.012409
0.009275,0.020475,0.000190,0.014875
0.010994,0.016963,0.000186,0.013979
0.006201,0.032337,0.000201,0.019269
0.008015,0.020475,0.000164,0.014245
0.010354,0.019790,0.000205,0.015072
0.005998,0.025957,0.000156,0.015977
0.004398,0.038682,0.000170,0.021540
0.013733,0.025956,0.000356,0.019844
0.013519,0.020796,0.000281,0.017157
0.009513,0.021700,0.000206,0.015607
0.003469,0.017237,0.000060,0.010353
0.004250,0.032337,0.000137,0.018293
0.009189,0.034253,0.000315,0.021721
0.002284,0.034253,0.000078,0.018269
0.012470,0.033537,0.000418,0.023003
0.009137,0.019581,0.000179,0.014359
0.010260,0.022411,0.000230,0.016336
0.006998,0.028079,0.000196,0.017538
0.002818,0.014057,0.000040,0.008437
0.009137,0.018390,0.000168,0.013763
0.009513,0.022623,0.000215,0.016068
0.011520,0.028311,0.000326,0.019916
0.007502,0.035732,0.000268,0.021617
0.009126,0.017919,0.000164,0.013522
0.006813,0.013175,0.000090,0.009994
0.006502,0.014125,0.000092,0.010314
0.011095,0.022931,0.000254,0.017013
0.007805,0.022931,0.000179,0.015368
0.007467,0.023641,0.000177,0.015554
0.022135,0.038682,0.000856,0.030408
0.007510,0.017205,0.000129,0.012358
0.008160,0.029261,0.000239,0.018711
0.004908,0.022883,0.000112,0.013896
0.009851,0.035175,0.000347,0.022513
0.009667,0.028701,0.000277,0.019184
0.006682,0.016859,0.000113,0.011770
0.005998,0.027891,0.000167,0.016945
0.001198,0.018483,0.000022,0.009841
0.012238,0.029860,0.000365,0.021049
0.009757,0.025108,0.000245,0.017432
0.008607,0.028311,0.000244,0.018459
0.005735,0.016567,0.000095,0.011151
0.008327,0.017498,0.000146,0.012912
0.009667,0.023641,0.000229,0.016654
0.006998,0.019011,0.000133,0.013004
0.002654,0.030137,0.000080,0.016396
0.019034,0.028077,0.000534,0.023555
0.006084,0.016262,0.000099,0.011173
0.004500,0.014712,0.000066,0.009606
0.010354,0.024346,0.000252,0.017350
0.004250,0.022992,0.000098,0.013621
0.011571,0.018857,0.000218,0.015214
0.010800,0.017963,0.000194,0.014381
0.019034,0.025086,0.000477,0.022060
0.004398,0.018261,0.000080,0.011330
0.008721,0.022742,0.000198,0.015732
0.006365,0.027891,0.000178,0.017128
0.008276,0.094811,0.000785,0.051544
0.010365,0.030137,0.000312,0.020251
0.013519,0.026255,0.000355,0.019887
0.004500,0.013910,0.000063,0.009205
0.007326,0.016637,0.000122,0.011982
0.009611,0.013891,0.000134,0.011751
0.007805,0.021262,0.000166,0.014533
0.009757,0.033492,0.000327,0.021625
0.004908,0.023812,0.000117,0.014360
0.002654,0.032378,0.000086,0.017516
0.007575,0.018634,0.000141,0.013105
0.000547,0.028701,0.000016,0.014624
0.015765,0.028077,0.000443,0.021921
0.011604,0.022445,0.000260,0.017025
0.007453,0.015830,0.000118,0.011641
0.011009,0.028080,0.000309,0.019544
0.011752,0.020831,0.000245,0.016291
0.002841,0.016262,0.000046,0.009551
0.002841,0.021312,0.000061,0.012077
0.004271,0.016181,0.000069,0.010226
0.008070,0.094811,0.000765,0.051441
0.010254,0.018723,0.000192,0.014489
0.005252,0.019520,0.000103,0.012386
0.015028,0.026031,0.000391,0.020529
0.006365,0.025733,0.000164,0.016049
0.011095,0.018841,0.000209,0.014968
0.010391,0.024346,0.000253,0.017369
0.011604,0.026371,0.000306,0.018987
0.005028,0.016567,0.000083,0.010798
0.008900,0.023950,0.000213,0.016425
0.002845,0.025557,0.000073,0.014201
0.002449,0.021312,0.000052,0.011881
0.014133,0.022581,0.000319,0.018357
0.010164,0.032378,0.000329,0.021271
0.003420,0.023777,0.000081,0.013598
0.008805,0.024638,0.000217,0.016721
0.015922,0.028080,0.000447,0.022001
0.011744,0.025955,0.000305,0.018849
0.003602,0.015607,0.000056,0.009604
0.001284,0.035946,0.000046,0.018615
0.004271,0.010594,0.000045,0.007433
0.002116,0.016181,0.000034,0.009148
0.008588,0.032820,0.000282,0.020704
0.011877,0.018723,0.000222,0.015300
0.011622,0.018878,0.000219,0.015250
0.010391,0.025955,0.000270,0.018173
0.002449,0.018128,0.000044,0.010288
0.006388,0.013544,0.000087,0.009966
0.002260,0.020799,0.000047,0.011529
0.010363,0.017868,0.000185,0.014116
0.016652,0.053767,0.000895,0.035210
0.012355,0.040128,0.000496,0.026242
0.015313,0.035946,0.000550,0.025630
0.012085,0.026416,0.000319,0.019250
0.010800,0.023457,0.000253,0.017128
0.005310,0.018841,0.000100,0.012075
0.005914,0.025728,0.000152,0.015821
0.009383,0.026255,0.000246,0.017819
0.002261,0.021487,0.000049,0.011874
0.008547,0.053767,0.000460,0.031157
0.011410,0.024638,0.000281,0.018024
0.008124,0.028834,0.000234,0.018479
0.009404,0.033492,0.000315,0.021448
0.003132,0.026081,0.000082,0.014607
0.003420,0.024066,0.000082,0.013743
0.011711,0.020966,0.000246,0.016339
0.004964,0.023720,0.000118,0.014342
0.005113,0.021170,0.000108,0.013141
0.009026,0.027599,0.000249,0.018312
0.011877,0.033378,0.000396,0.022627
0.009558,0.022693,0.000217,0.016126
0.006551,0.021628,0.000142,0.014089
0.006725,0.040068,0.000269,0.023397
0.014147,0.024984,0.000353,0.019566
0.005185,0.028834,0.000149,0.017009
0.010125,0.020799,0.000211,0.015462
0.014252,0.045282,0.000645,0.029767
-0.001306,0.018692,-0.000024,0.008693
0.004675,0.024105,0.000113,0.014390
0.004675,0.018439,0.000086,0.011557
0.009657,0.017963,0.000173,0.013810
0.000547,0.025526,0.000014,0.013036
0.008551,0.028927,0.000247,0.018739
-0.001306,0.025728,-0.000034,0.012211
0.008305,0.015632,0.000130,0.011968
0.010125,0.014562,0.000147,0.012344
0.011810,0.032088,0.000379,0.021949
0.004605,0.014562,0.000067,0.009583
0.006551,0.024038,0.000157,0.015294
0.011428,0.027743,0.000317,0.019586
0.009425,0.027743,0.000261,0.018584
0.006981,0.020771,0.000145,0.013876
0.002116,0.018028,0.000038,0.010072
0.011289,0.019699,0.000222,0.015494
0.009085,0.013386,0.000122,0.011236
0.009741,0.024096,0.000235,0.016919
0.013545,0.031278,0.000424,0.022412
0.006057,0.021170,0.000128,0.013614
0.012905,0.027830,0.000359,0.020367
0.007166,0.026371,0.000189,0.016768
0.010869,0.027599,0.000300,0.019234
0.008209,0.030259,0.000248,0.019234
0.008276,0.041768,0.000346,0.025022
0.007271,0.016248,0.000118,0.011759
0.009026,0.049148,0.000444,0.029087
0.002260,0.021487,0.000049,0.011873
0.005310,0.016524,0.000088,0.010917
-0.010094,0.026028,-0.000263,0.007967
0.008544,0.029838,0.000255,0.019191
-0.001831,0.018752,-0.000034,0.008460
0.011569,0.034174,0.000395,0.022871
0.003602,0.019304,0.000070,0.011453
0.007534,0.031112,0.000234,0.019323
0.014306,0.027679,0.000396,0.020993
0.009892,0.029838,0.000295,0.019865
0.007664,0.028927,0.000222,0.018295
0.006642,0.029955,0.000199,0.018298
0.005905,0.025635,0.000151,0.015770
0.002373,0.021567,0.000051,0.011970
0.008451,0.020282,0.000171,0.014366
0.010160,0.033378,0.000339,0.021769
0.005914,0.017758,0.000105,0.011836
0.007208,0.027393,0.000197,0.017300
0.005496,0.010146,0.000056,0.007821
0.009558,0.016524,0.000158,0.013041
0.003053,0.026839,0.000082,0.014946
0.007230,0.034695,0.000251,0.020962
0.005400,0.018066,0.000098,0.011733
0.006725,0.029955,0.000201,0.018340
0.001692,0.015607,0.000026,0.008649
0.006963,0.018542,0.000129,0.012752
0.012905,0.023290,0.000301,0.018097
0.009275,0.034174,0.000317,0.021724
0.010860,0.049148,0.000534,0.030004
0.004964,0.029572,0.000147,0.017268
0.011401,0.025795,0.000294,0.018598
0.008451,0.022805,0.000193,0.015628
-0.000696,0.029572,-0.000021,0.014438
0.010009,0.023063,0.000231,0.016536
0.008209,0.025526,0.000210,0.016867
0.002349,0.039893,0.000094,0.021121
0.001692,0.032278,0.000055,0.016985
0.003133,0.032088,0.000101,0.017611
-0.001375,0.021797,-0.000030,0.010211
-0.010094,0.031080,-0.000314,0.010493
0.006251,0.026028,0.000163,0.016140
0.008561,0.020989,0.000180,0.014775
0.011071,0.035300,0.000391,0.023186
0.011261,0.031112,0.000350,0.021186
0.007664,0.025831,0.000198,0.016747
0.007956,0.027439,0.000218,0.017697
0.003133,0.016682,0.000052,0.009907
0.007742,0.024369,0.000189,0.016055
0.002373,0.029177,0.000069,0.015775
0.005311,0.017615,0.000094,0.011463
0.009275,0.028479,0.000264,0.018877
0.006981,0.025461,0.000178,0.016221
0.015969,0.042921,0.000685,0.029445
0.007230,0.045282,0.000327,0.026256
0.014926,0.041768,0.000623,0.028347
-0.004459,0.020801,-0.000093,0.008171
0.002349,0.020282,0.000048,0.011315
0.010160,0.035300,0.000359,0.022730
0.007050,0.027480,0.000194,0.017265
-0.000975,0.013947,-0.000014,0.006486
0.006251,0.020771,0.000130,0.013511
0.007322,0.017856,0.000131,0.012589
-0.000615,0.023303,-0.000014,0.011344
0.009264,0.032064,0.000297,0.020664
0.010709,0.027623,0.000296,0.019166
0.010301,0.023425,0.000241,0.016863
0.005113,0.024105,0.000123,0.014609
-0.074897,0.015200,-0.001138,-0.029848
0.005523,0.021047,0.000116,0.013285
0.002283,0.011303,0.000026,0.006793
-0.001432,0.016682,-0.000024,0.007625
0.006642,0.024807,0.000165,0.015725
0.010303,0.022805,0.000235,0.016554
0.005188,0.018100,0.000094,0.011644
0.006491,0.028822,0.000187,0.017657
0.009121,0.027229,0.000248,0.018175
-0.001223,0.022459,-0.000027,0.010618
0.008974,0.028479,0.000256,0.018726
0.014306,0.018687,0.000267,0.016497
0.002283,0.027679,0.000063,0.014981
-0.038994,0.021797,-0.000850,-0.008599
-0.004569,0.023484,-0.000107,0.009458
0.010034,0.018391,0.000185,0.014213
-0.000615,0.015610,-0.000010,0.007498
0.014264,0.031080,0.000443,0.022672
0.009658,0.031724,0.000306,0.020691
0.003053,0.062161,0.000190,0.032607
0.008156,0.029411,0.000240,0.018783
0.008156,0.030850,0.000252,0.019503
-0.002459,0.017730,-0.000044,0.007635
0.002754,0.011527,0.000032,0.007141
0.005185,0.018501,0.000096,0.011843
0.004605,0.027439,0.000126,0.016022
0.003467,0.021302,0.000074,0.012385
0.005188,0.029411,0.000153,0.017299
0.004696,0.036321,0.000171,0.020509
0.006817,0.040496,0.000276,0.023656
0.004016,0.032278,0.000130,0.018147
0.005496,0.019573,0.000108,0.012535
0.002754,0.018439,0.000051,0.010597
0.008127,0.015451,0.000126,0.011789
0.005583,0.022878,0.000128,0.014231
-0.030184,0.023425,-0.000707,-0.003379
-0.001831,0.013947,-0.000026,0.006058
0.001311,0.029814,0.000039,0.015562
0.007787,0.033170,0.000258,0.020479
0.004696,0.030261,0.000142,0.017479
0.011560,0.060291,0.000697,0.035926
0.012722,0.017805,0.000227,0.015264
-0.037869,0.010611,-0.000402,-0.013629
0.011587,0.023427,0.000271,0.017507
-0.001993,0.023484,-0.000047,0.010746
0.015165,0.030261,0.000459,0.022713
-0.003914,0.039893,-0.000156,0.017989
-0.340927,0.029743,-0.010140,-0.155592
0.015969,0.033842,0.000540,0.024905
0.009121,0.029246,0.000267,0.019183
0.006695,0.023559,0.000158,0.015127
-0.095137,0.029522,-0.002809,-0.032807
0.008841,0.042921,0.000379,0.025881
-0.062301,0.007528,-0.000469,-0.027386
-0.010423,0.009721,-0.000101,-0.000351
-0.006693,0.027623,-0.000185,0.010465
0.007781,0.019963,0.000155,0.013872
-0.008179,0.014202,-0.000116,0.003011
-0.312383,0.013119,-0.004098,-0.149632
-0.075684,0.038311,-0.002900,-0.018686
0.006125,0.023290,0.000143,0.014708
0.005762,0.015445,0.000089,0.010603
-0.013791,0.026516,-0.000366,0.006362
0.012806,0.018769,0.000240,0.015787
0.006491,0.022803,0.000148,0.014647
0.004799,0.014315,0.000069,0.009557
-0.012111,0.028094,-0.000340,0.007992
-0.001627,0.025474,-0.000041,0.011923
0.003200,0.040496,0.000130,0.021848
-0.008179,0.018752,-0.000153,0.005287
0.000741,0.019210,0.000014,0.009975
0.010182,0.025778,0.000262,0.017980
0.007261,0.022525,0.000164,0.014893
0.011238,0.026162,0.000294,0.018700
0.005363,0.036321,0.000195,0.020842
-0.006255,0.035432,-0.000222,0.014589
0.009146,0.017332,0.000159,0.013239
0.013465,0.045913,0.000618,0.029689
0.013058,0.019172,0.000250,0.016115
0.002588,0.039946,0.000103,0.021267
0.005138,0.033312,0.000171,0.019225
-0.003415,0.019573,-0.000067,0.008079
-0.046807,0.008904,-0.000417,-0.018951
-0.000707,0.017219,-0.000012,0.008256
0.007161,0.022525,0.000161,0.014843
0.003027,0.006973,0.000021,0.005000
-0.000838,0.023536,-0.000020,0.011349
-0.080823,0.022254,-0.001799,-0.029285
0.015504,0.027644,0.000429,0.021574
0.005582,0.022459,0.000125,0.014020
0.007683,0.023559,0.000181,0.015621
-0.076313,0.051039,-0.003895,-0.012637
0.005740,0.026162,0.000150,0.015951
-0.001993,0.022574,-0.000045,0.010291
-0.002465,0.016130,-0.000040,0.006833
-0.199278,0.047365,-0.009439,-0.075956
-0.106272,0.050255,-0.005341,-0.028008
0.007856,0.022379,0.000176,0.015117
-0.033469,0.027907,-0.000934,-0.002781
0.008974,0.060291,0.000541,0.034633
-0.185233,0.029743,-0.005509,-0.077745
-0.340927,0.052245,-0.017812,-0.144341
0.000314,0.031896,0.000010,0.016105
0.010301,0.031896,0.000329,0.021099
0.012461,0.062161,0.000775,0.037311
0.008911,0.021008,0.000187,0.014959
0.003437,0.019773,0.000068,0.011605
0.001946,0.032037,0.000062,0.016991
-0.013791,0.019989,-0.000276,0.003099
0.009618,0.039946,0.000384,0.024782
0.000899,0.014535,0.000013,0.007717
0.007450,0.022851,0.000170,0.015151
-0.009346,0.019208,-0.000180,0.004931
-0.192687,0.006497,-0.001252,-0.093095
-0.312383,0.075331,-0.023532,-0.118526
0.016543,0.045913,0.000760,0.031228
0.005608,0.023723,0.000133,0.014666
-0.104829,0.032064,-0.003361,-0.036383
0.009310,0.030830,0.000287,0.020070
0.007683,0.030925,0.000238,0.019304
-0.046620,0.143347,-0.006683,0.048363
0.005740,0.029686,0.000170,0.017713
0.001036,0.025659,0.000027,0.013348
0.000591,0.018258,0.000011,0.009425
0.007194,0.035432,0.000255,0.021313
-0.030184,0.058793,-0.001775,0.014304
0.002914,0.010664,0.000031,0.006789
-0.062301,0.143347,-0.008931,0.040523
0.000038,0.032037,0.000001,0.016037
0.005384,0.028822,0.000155,0.017103
0.006204,0.042472,0.000264,0.024338
0.005583,0.030736,0.000172,0.018160
-0.009369,0.015934,-0.000149,0.003282
-0.073560,0.016130,-0.001187,-0.028715
0.007161,0.025310,0.000181,0.016236
-0.046620,0.176755,-0.008240,0.065067
-0.155653,0.162084,-0.025229,0.003216
-0.499773,0.011739,-0.005867,-0.244017
-0.104829,0.115358,-0.012093,0.005264
-0.185233,0.011769,-0.002180,-0.086732
-0.001223,0.019107,-0.000023,0.008942
0.000591,0.020086,0.000012,0.010338
-0.024676,0.050255,-0.001240,0.012790
-0.009407,0.018258,-0.000172,0.004426
-0.029272,0.031485,-0.000922,0.001106
-0.000749,0.053714,-0.000040,0.026482
-0.192687,0.007565,-0.001458,-0.092561
-0.112941,0.192785,-0.021773,0.039922
-0.075684,0.105412,-0.007978,0.014864
-0.029272,0.014554,-0.000426,-0.007359
0.003017,0.013226,0.000040,0.008122
-0.058925,0.220486,-0.012992,0.080780
-0.062230,0.176755,-0.010999,0.057262
-0.004962,0.033312,-0.000165,0.014175
0.006359,0.037669,0.000240,0.022014
0.001441,0.029594,0.000043,0.015518
0.000147,0.025829,0.000004,0.012988
-0.076070,0.010943,-0.000832,-0.032564
-0.074897,0.024604,-0.001843,-0.025146
-0.499773,0.115358,-0.057653,-0.192207
0.005897,0.013254,0.000078,0.009576
-0.004610,0.024807,-0.000114,0.010099
-0.000696,0.035464,-0.000025,0.017384
-0.041591,0.018490,-0.000769,-0.011550
-0.032268,0.023245,-0.000750,-0.004511
0.010080,0.024125,0.000243,0.017103
-0.004962,0.032535,-0.000161,0.013786
0.003219,0.022385,0.000072,0.012802
-0.000749,0.015934,-0.000012,0.007592
0.000741,0.018134,0.000013,0.009438
-0.231428,0.025086,-0.005806,-0.103171
-0.099509,0.024604,-0.002448,-0.037452
0.007340,0.025778,0.000189,0.016559
-0.233539,0.162084,-0.037853,-0.035727
-0.024578,0.028205,-0.000693,0.001814
-0.005220,0.048461,-0.000253,0.021620
-0.001647,0.014554,-0.000024,0.006454
-0.001238,0.022358,-0.000028,0.010560
0.007564,0.239598,0.001812,0.123581
0.007619,0.291730,0.002223,0.149674
0.004353,0.016141,0.000070,0.010247
0.000606,0.024990,0.000015,0.012798
-0.017268,0.011548,-0.000199,-0.002860
0.001036,0.019989,0.000021,0.010512
-0.010560,0.035464,-0.000374,0.012452
-0.024676,0.009518,-0.000235,-0.007579
-0.033469,0.064338,-0.002153,0.015435
-0.016486,0.025829,-0.000426,0.004672
0.016741,0.220564,0.003692,0.118652
0.006173,0.010054,0.000062,0.008113
0.005871,0.023723,0.000139,0.014797
-0.233539,0.312345,-0.072945,0.039403
-0.045212,0.083442,-0.003773,0.019115
0.000038,0.038978,0.000001,0.019508
0.003246,0.019068,0.000062,0.011157
-0.002009,0.009477,-0.000019,0.003734
-0.223246,0.066740,-0.014899,-0.078253
0.003482,0.015157,0.000053,0.009320
0.003437,0.016558,0.000057,0.009997
-0.237752,0.088415,-0.021021,-0.074669
-0.025588,0.416999,-0.010670,0.195706
-0.155653,0.312345,-0.048617,0.078346
-0.011524,0.342378,-0.003946,0.165427
0.006173,0.014726,0.000091,0.010449
0.006276,0.031931,0.000200,0.019103
0.009618,0.018324,0.000176,0.013971
-0.004556,0.017934,-0.000082,0.006689
-0.095240,0.025086,-0.002389,-0.035077
-0.231428,0.066990,-0.015503,-0.082219
-0.051394,0.116493,-0.005987,0.032549
0.008081,0.030830,0.000249,0.019455
0.004881,0.013362,0.000065,0.009122
-0.010560,0.034114,-0.000360,0.011777
0.006048,0.024592,0.000149,0.015320
0.006608,0.081943,0.000541,0.044275
-0.417066,0.011739,-0.004896,-0.202663
0.004166,0.293316,0.001222,0.148741
-0.185863,0.416999,-0.077505,0.115568
-0.124033,0.007476,-0.000927,-0.058278
-0.338506,-0.016647,0.005635,-0.177576
0.002988,0.063069,0.000188,0.033029
-0.025853,0.063069,-0.001631,0.018608
-0.024951,0.028205,-0.000704,0.001627
-0.038068,0.129726,-0.004938,0.045829
-0.027499,0.087047,-0.002394,0.029774
-0.015396,0.058793,-0.000905,0.021698
-0.015396,0.013404,-0.000206,-0.000996
-0.075394,0.066990,-0.005051,-0.004202
0.018580,0.343651,0.006385,0.181115
-0.466740,-0.014105,0.006583,-0.240422
0.005463,0.024401,0.000133,0.014932
-0.164291,0.024930,-0.004096,-0.069681
-0.222047,0.023245,-0.005162,-0.099401
0.042999,0.293316,0.012612,0.168157
0.005038,0.030925,0.000156,0.017981
-0.097768,0.051039,-0.004990,-0.023364
-0.001682,0.018045,-0.000030,0.008182
-0.024951,0.096548,-0.002409,0.035799
-0.052212,0.113800,-0.005942,0.030794
0.010561,0.020685,0.000218,0.015623
0.005138,0.032535,0.000167,0.018837
-0.193899,0.005038,-0.000977,-0.094430
0.004758,0.192785,0.000917,0.098771
0.004961,0.020744,0.000103,0.012853
-0.466740,0.119846,-0.055937,-0.173447
-0.038068,0.064338,-0.002449,0.013135
-0.022494,0.038350,-0.000863,0.007928
-0.130881,0.249992,-0.032719,0.059555
0.013586,0.042843,0.000582,0.028214
0.010890,0.023388,0.000255,0.017139
-0.164358,0.119643,-0.019664,-0.022357
-0.004610,0.013760,-0.000063,0.004575
-0.017268,0.014141,-0.000244,-0.001564
0.005813,0.038978,0.000227,0.022396
-0.002826,0.022650,-0.000064,0.009912
0.001502,0.018134,0.000027,0.009818
-0.036204,0.018490,-0.000669,-0.008857
-0.069856,0.037994,-0.002654,-0.015931
-0.153735,0.044369,-0.006821,-0.054683
0.007017,0.220564,0.001548,0.113790
0.004758,0.343651,0.001635,0.174204
-0.444945,0.096697,-0.043025,-0.174124
-0.195878,0.214170,-0.041951,0.009146
-0.417066,0.055176,-0.023012,-0.180945
0.038215,0.351880,0.013447,0.195047
-0.338506,0.139184,-0.047115,-0.099661
-0.025431,0.137576,-0.003499,0.056072
-0.012396,0.038350,-0.000475,0.012977
-0.080220,0.017641,-0.001415,-0.031290
-0.080220,0.087047,-0.006983,0.003413
0.015742,0.423906,0.006673,0.219824
-0.005587,0.013258,-0.000074,0.003836
-0.000981,0.322312,-0.000316,0.160665
0.005555,0.020982,0.000117,0.013268
0.001012,0.018157,0.000018,0.009585
-0.052212,0.178487,-0.009319,0.063137
-0.003067,0.011609,-0.000036,0.004271
-0.057024,0.025456,-0.001452,-0.015784
-0.162170,-0.030019,0.004868,-0.096095
0.010301,0.046605,0.000480,0.028453
0.005038,0.019846,0.000100,0.012442
-0.097772,0.088415,-0.008645,-0.004679
-0.054597,0.025899,-0.001414,-0.014349
-0.275214,0.076850,-0.021150,-0.099182
-0.444945,0.133242,-0.059285,-0.155852
-0.098819,0.119643,-0.011823,0.010412
-0.514710,0.139184,-0.071640,-0.187763
0.002359,0.030901,0.000073,0.016630
0.007765,0.025586,0.000199,0.016676
0.006048,0.020267,0.000123,0.013157
-0.005740,0.409180,-0.002349,0.201720
