0.000772,0.030306
0.000006,0.006156
0.000039,0.008364
0.000113,0.012443
0.000190,0.017336
0.000215,0.017932
0.000094,0.012437
0.000348,0.020578
0.000160,0.016198
0.000247,0.017847
0.000103,0.013902
0.000090,0.020791
0.000718,0.029604
0.000324,0.018461
0.000112,0.016814
0.000158,0.014278
0.000113,0.012183
0.000370,0.023049
0.000327,0.019068
0.000010,0.008889
0.000068,0.009424
0.000269,0.017441
0.000069,0.009905
0.000057,0.008547
0.000271,0.017283
0.000160,0.014628
0.000161,0.014939
0.000242,0.018343
0.000120,0.012409
0.000190,0.014875
0.000186,0.013979
0.000201,0.019269
0.000164,0.014245
0.000205,0.015072
0.000156,0.015977
0.000170,0.021540
0.000356,0.019844
0.000281,0.017157
0.000206,0.015607
0.000060,0.010353
0.000137,0.018293
0.000315,0.021721
0.000078,0.018269
0.000418,0.023003
0.000179,0.014359
0.000230,0.016336
0.000196,0.017538
0.000040,0.008437
0.000168,0.013763
0.000215,0.016068
0.000326,0.019916
0.000268,0.021617
0.000164,0.013522
0.000090,0.009994
0.000092,0.010314
0.000254,0.017013
0.000179,0.015368
0.000177,0.015554
0.000856,0.030408
0.000129,0.012358
0.000239,0.018711
0.000112,0.013896
0.000347,0.022513
0.000277,0.019184
0.000113,0.011770
0.000167,0.016945
0.000022,0.009841
0.000365,0.021049
0.000245,0.017432
0.000244,0.018459
0.000095,0.011151
0.000146,0.012912
0.000229,0.016654
0.000133,0.013004
0.000080,0.016396
0.000534,0.023555
0.000099,0.011173
0.000066,0.009606
0.000252,0.017350
0.000098,0.013621
0.000218,0.015214
0.000194,0.014381
0.000477,0.022060
0.000080,0.011330
0.000198,0.015732
0.000178,0.017128
0.000785,0.051544
0.000312,0.020251
0.000355,0.019887
0.000063,0.009205
0.000122,0.011982
0.000134,0.011751
0.000166,0.014533
0.000327,0.021625
0.000117,0.014360
0.000086,0.017516
0.000141,0.013105
0.000016,0.014624
0.000443,0.021921
0.000260,0.017025
0.000118,0.011641
0.000309,0.019544
0.000245,0.016291
0.000046,0.009551
0.000061,0.012077
0.000069,0.010226
0.000765,0.051441
0.000192,0.014489
0.000103,0.012386
0.000391,0.020529
0.000164,0.016049
0.000209,0.014968
0.000253,0.017369
0.000306,0.018987
0.000083,0.010798
0.000213,0.016425
0.000073,0.014201
0.000052,0.011881
0.000319,0.018357
0.000329,0.021271
0.000081,0.013598
0.000217,0.016721
0.000447,0.022001
0.000305,0.018849
0.000056,0.009604
0.000046,0.018615
0.000045,0.007433
0.000034,0.009148
0.000282,0.020704
0.000222,0.015300
0.000219,0.015250
0.000270,0.018173
0.000044,0.010288
0.000087,0.009966
0.000047,0.011529
0.000185,0.014116
0.000895,0.035210
0.000496,0.026242
0.000550,0.025630
0.000319,0.019250
0.000253,0.017128
0.000100,0.012075
0.000152,0.015821
0.000246,0.017819
0.000049,0.011874
0.000460,0.031157
0.000281,0.018024
0.000234,0.018479
0.000315,0.021448
0.000082,0.014607
0.000082,0.013743
0.000246,0.016339
0.000118,0.014342
0.000108,0.013141
0.000249,0.018312
0.000396,0.022627
0.000217,0.016126
0.000142,0.014089
0.000269,0.023397
0.000353,0.019566
0.000149,0.017009
0.000211,0.015462
0.000645,0.029767
-0.000024,0.008693
0.000113,0.014390
0.000086,0.011557
0.000173,0.013810
0.000014,0.013036
0.000247,0.018739
-0.000034,0.012211
0.000130,0.011968
0.000147,0.012344
0.000379,0.021949
0.000067,0.009583
0.000157,0.015294
0.000317,0.019586
0.000261,0.018584
0.000145,0.013876
0.000038,0.010072
0.000222,0.015494
0.000122,0.011236
0.000235,0.016919
0.000424,0.022412
0.000128,0.013614
0.000359,0.020367
0.000189,0.016768
0.000300,0.019234
0.000248,0.019234
0.000346,0.025022
0.000118,0.011759
0.000444,0.029087
0.000049,0.011873
0.000088,0.010917
-0.000263,0.007967
0.000255,0.019191
-0.000034,0.008460
0.000395,0.022871
0.000070,0.011453
0.000234,0.019323
0.000396,0.020993
0.000295,0.019865
0.000222,0.018295
0.000199,0.018298
0.000151,0.015770
0.000051,0.011970
0.000171,0.014366
0.000339,0.021769
0.000105,0.011836
0.000197,0.017300
0.000056,0.007821
0.000158,0.013041
0.000082,0.014946
0.000251,0.020962
0.000098,0.011733
0.000201,0.018340
0.000026,0.008649
0.000129,0.012752
0.000301,0.018097
0.000317,0.021724
0.000534,0.030004
0.000147,0.017268
0.000294,0.018598
0.000193,0.015628
-0.000021,0.014438
0.000231,0.016536
0.000210,0.016867
0.000094,0.021121
0.000055,0.016985
0.000101,0.017611
-0.000030,0.010211
-0.000314,0.010493
0.000163,0.016140
0.000180,0.014775
0.000391,0.023186
0.000350,0.021186
0.000198,0.016747
0.000218,0.017697
0.000052,0.009907
0.000189,0.016055
0.000069,0.015775
0.000094,0.011463
0.000264,0.018877
0.000178,0.016221
0.000685,0.029445
0.000327,0.026256
0.000623,0.028347
-0.000093,0.008171
0.000048,0.011315
0.000359,0.022730
0.000194,0.017265
-0.000014,0.006486
0.000130,0.013511
0.000131,0.012589
-0.000014,0.011344
0.000297,0.020664
0.000296,0.019166
0.000241,0.016863
0.000123,0.014609
-0.001138,-0.029848
0.000116,0.013285
0.000026,0.006793
-0.000024,0.007625
0.000165,0.015725
0.000235,0.016554
0.000094,0.011644
0.000187,0.017657
0.000248,0.018175
-0.000027,0.010618
0.000256,0.018726
0.000267,0.016497
0.000063,0.014981
-0.000850,-0.008599
-0.000107,0.009458
0.000185,0.014213
-0.000010,0.007498
0.000443,0.022672
0.000306,0.020691
0.000190,0.032607
0.000240,0.018783
0.000252,0.019503
-0.000044,0.007635
0.000032,0.007141
0.000096,0.011843
0.000126,0.016022
0.000074,0.012385
0.000153,0.017299
0.000171,0.020509
0.000276,0.023656
0.000130,0.018147
0.000108,0.012535
0.000051,0.010597
0.000126,0.011789
0.000128,0.014231
-0.000707,-0.003379
-0.000026,0.006058
0.000039,0.015562
0.000258,0.020479
0.000142,0.017479
0.000697,0.035926
0.000227,0.015264
-0.000402,-0.013629
0.000271,0.017507
-0.000047,0.010746
0.000459,0.022713
-0.000156,0.017989
-0.010140,-0.155592
0.000540,0.024905
0.000267,0.019183
0.000158,0.015127
-0.002809,-0.032807
0.000379,0.025881
-0.000469,-0.027386
-0.000101,-0.000351
-0.000185,0.010465
0.000155,0.013872
-0.000116,0.003011
-0.004098,-0.149632
-0.002900,-0.018686
0.000143,0.014708
0.000089,0.010603
-0.000366,0.006362
0.000240,0.015787
0.000148,0.014647
0.000069,0.009557
-0.000340,0.007992
-0.000041,0.011923
0.000130,0.021848
-0.000153,0.005287
0.000014,0.009975
0.000262,0.017980
0.000164,0.014893
0.000294,0.018700
0.000195,0.020842
-0.000222,0.014589
0.000159,0.013239
0.000618,0.029689
0.000250,0.016115
0.000103,0.021267
0.000171,0.019225
-0.000067,0.008079
-0.000417,-0.018951
-0.000012,0.008256
0.000161,0.014843
0.000021,0.005000
-0.000020,0.011349
-0.001799,-0.029285
0.000429,0.021574
0.000125,0.014020
0.000181,0.015621
-0.003895,-0.012637
0.000150,0.015951
-0.000045,0.010291
-0.000040,0.006833
-0.009439,-0.075956
-0.005341,-0.028008
0.000176,0.015117
-0.000934,-0.002781
0.000541,0.034633
-0.005509,-0.077745
-0.017812,-0.144341
0.000010,0.016105
0.000329,0.021099
0.000775,0.037311
0.000187,0.014959
0.000068,0.011605
0.000062,0.016991
-0.000276,0.003099
0.000384,0.024782
0.000013,0.007717
0.000170,0.015151
-0.000180,0.004931
-0.001252,-0.093095
-0.023532,-0.118526
0.000760,0.031228
0.000133,0.014666
-0.003361,-0.036383
0.000287,0.020070
0.000238,0.019304
-0.006683,0.048363
0.000170,0.017713
0.000027,0.013348
0.000011,0.009425
0.000255,0.021313
-0.001775,0.014304
0.000031,0.006789
-0.008931,0.040523
0.000001,0.016037
0.000155,0.017103
0.000264,0.024338
0.000172,0.018160
-0.000149,0.003282
-0.001187,-0.028715
0.000181,0.016236
-0.008240,0.065067
-0.025229,0.003216
-0.005867,-0.244017
-0.012093,0.005264
-0.002180,-0.086732
-0.000023,0.008942
0.000012,0.010338
-0.001240,0.012790
-0.000172,0.004426
-0.000922,0.001106
-0.000040,0.026482
-0.001458,-0.092561
-0.021773,0.039922
-0.007978,0.014864
-0.000426,-0.007359
0.000040,0.008122
-0.012992,0.080780
-0.010999,0.057262
-0.000165,0.014175
0.000240,0.022014
0.000043,0.015518
0.000004,0.012988
-0.000832,-0.032564
-0.001843,-0.025146
-0.057653,-0.192207
0.000078,0.009576
-0.000114,0.010099
-0.000025,0.017384
-0.000769,-0.011550
-0.000750,-0.004511
0.000243,0.017103
-0.000161,0.013786
0.000072,0.012802
-0.000012,0.007592
0.000013,0.009438
-0.005806,-0.103171
-0.002448,-0.037452
0.000189,0.016559
-0.037853,-0.035727
-0.000693,0.001814
-0.000253,0.021620
-0.000024,0.006454
-0.000028,0.010560
0.001812,0.123581
0.002223,0.149674
0.000070,0.010247
0.000015,0.012798
-0.000199,-0.002860
0.000021,0.010512
-0.000374,0.012452
-0.000235,-0.007579
-0.002153,0.015435
-0.000426,0.004672
0.003692,0.118652
0.000062,0.008113
0.000139,0.014797
-0.072945,0.039403
-0.003773,0.019115
0.000001,0.019508
0.000062,0.011157
-0.000019,0.003734
-0.014899,-0.078253
0.000053,0.009320
0.000057,0.009997
-0.021021,-0.074669
-0.010670,0.195706
-0.048617,0.078346
-0.003946,0.165427
0.000091,0.010449
0.000200,0.019103
0.000176,0.013971
-0.000082,0.006689
-0.002389,-0.035077
-0.015503,-0.082219
-0.005987,0.032549
0.000249,0.019455
0.000065,0.009122
-0.000360,0.011777
0.000149,0.015320
0.000541,0.044275
-0.004896,-0.202663
0.001222,0.148741
-0.077505,0.115568
-0.000927,-0.058278
0.005635,-0.177576
0.000188,0.033029
-0.001631,0.018608
-0.000704,0.001627
-0.004938,0.045829
-0.002394,0.029774
-0.000905,0.021698
-0.000206,-0.000996
-0.005051,-0.004202
0.006385,0.181115
0.006583,-0.240422
0.000133,0.014932
-0.004096,-0.069681
-0.005162,-0.099401
0.012612,0.168157
0.000156,0.017981
-0.004990,-0.023364
-0.000030,0.008182
-0.002409,0.035799
-0.005942,0.030794
0.000218,0.015623
0.000167,0.018837
-0.000977,-0.094430
0.000917,0.098771
0.000103,0.012853
-0.055937,-0.173447
-0.002449,0.013135
-0.000863,0.007928
-0.032719,0.059555
0.000582,0.028214
0.000255,0.017139
-0.019664,-0.022357
-0.000063,0.004575
-0.000244,-0.001564
0.000227,0.022396
-0.000064,0.009912
0.000027,0.009818
-0.000669,-0.008857
-0.002654,-0.015931
-0.006821,-0.054683
0.001548,0.113790
0.001635,0.174204
-0.043025,-0.174124
-0.041951,0.009146
-0.023012,-0.180945
0.013447,0.195047
-0.047115,-0.099661
-0.003499,0.056072
-0.000475,0.012977
-0.001415,-0.031290
-0.006983,0.003413
0.006673,0.219824
-0.000074,0.003836
-0.000316,0.160665
0.000117,0.013268
0.000018,0.009585
-0.009319,0.063137
-0.000036,0.004271
-0.001452,-0.015784
0.004868,-0.096095
0.000480,0.028453
0.000100,0.012442
-0.008645,-0.004679
-0.001414,-0.014349
-0.021150,-0.099182
-0.059285,-0.155852
-0.011823,0.010412
-0.071640,-0.187763
0.000073,0.016630
0.000199,0.016676
0.000123,0.013157
-0.002349,0.201720
-0.000160,0.020062
0.000033,0.022266
0.000287,0.022447
-0.000869,0.007298
-0.028906,-0.022412
-0.062343,-0.134560
-0.012639,-0.035760
0.007733,0.253492
-0.004140,0.063601
0.000160,0.014641
0.000073,0.009338
0.000100,0.012528
0.000105,0.012914
-0.002998,-0.001725
-0.005533,0.048678
-0.000559,0.020098
-0.004028,-0.068317
-0.016980,-0.083987
-0.025484,0.044617
-0.004618,0.137951
-0.000010,0.006780
0.000571,0.026170
0.005585,-0.262780
-0.000010,0.017011
-0.016664,0.048498
-0.002516,0.045847
-0.000739,0.074717
-0.000691,0.125042
-0.000303,0.022036
0.000196,0.014817
0.000029,0.006675
-0.021315,0.046233
-0.015564,0.045643
-0.001065,0.015144
-0.009468,-0.072485
-0.024329,-0.099851
0.001459,0.134794
-0.001976,-0.057893
-0.011898,0.153814
0.000239,0.019373
-0.000351,0.003503
0.005905,0.083626
0.004417,0.091431
-0.000746,-0.013257
-0.000118,0.010667
-0.001496,-0.010310
0.002690,0.106461
0.000204,0.015586
-0.037120,-0.203085
-0.014666,-0.056408
0.000031,0.016029
-0.004256,-0.070213
-0.004186,-0.076966
0.001810,0.166560
-0.018002,-0.025582
-0.002382,0.075415
0.007895,0.187158
-0.012874,0.085659
-0.037491,-0.015345
-0.030952,0.010170
0.012578,0.219960
-0.001597,0.009130
0.000226,0.016307
-0.000053,0.010548
-0.013632,0.081754
-0.003671,0.207622
0.000094,0.011315
-0.017602,-0.151689
-0.002235,-0.030787
-0.008243,-0.186764
-0.007467,-0.257075
-0.020602,0.178564
-0.003792,0.111885
0.016614,0.249501
-0.007508,0.114800
0.000499,0.023363
0.000264,0.019024
-0.141115,0.023152
-0.000092,0.012878
-0.002010,0.008073
-0.002245,0.039714
-0.016827,-0.079463
-0.006021,0.079787
-0.000092,0.008225
-0.008430,-0.191248
-0.047560,-0.079943
-0.032807,-0.103570
-0.024124,-0.209555
-0.012950,-0.064882
0.000111,0.011934
0.000147,0.012832
-0.003806,-0.103252
-0.000999,-0.112956
-0.063219,0.137474
0.000223,0.018247
-0.043074,-0.157599
-0.015247,0.056813
-0.000765,-0.020651
-0.020660,0.068761
0.000087,0.012477
0.000175,0.015609
-0.034371,-0.046593
-0.004314,-0.070332
-0.018124,-0.075770
0.000163,0.014192
0.000091,0.018480
-0.000748,0.001541
-0.000875,-0.009298
-0.000075,0.011908
-0.000221,0.012258
-0.004210,-0.055976
-0.023563,0.051098
-0.007264,-0.233063
-0.009034,-0.079456
-0.014135,0.023397
-0.077843,0.062360
0.006206,-0.108063
-0.001269,0.048308
-0.002579,0.042259
-0.000456,-0.032722
-0.046848,0.064199
-0.039986,-0.137732
-0.026500,-0.051352
-0.024035,0.009363
0.000037,0.008034
0.000070,0.012350
-0.033666,-0.206660
-0.000600,0.346002
-0.003839,0.260057
-0.001052,0.072207
-0.010391,-0.093360
0.000318,0.020374
-0.002120,-0.029703
-0.005736,-0.178893
-0.034148,0.210864
-0.023435,0.202024
-0.095518,0.099389
0.000013,0.014177
0.000101,-0.021235
-0.001356,0.000310
-0.000665,-0.005493
-0.011193,-0.183024
-0.000450,0.131330
0.004982,0.118979
-0.006111,0.134444
-0.001590,0.161370
-0.056073,0.171027
-0.068187,-0.162719
-0.033659,0.074463
-0.000726,0.418724
-0.142904,0.045414
-0.074920,0.081889
-0.003361,0.086747
-0.005297,0.014243
-0.002688,-0.007524
-0.000080,0.014503
-0.000023,0.011206
-0.009706,-0.173573
-0.047928,-0.142290
0.000438,0.139244
-0.021076,0.246287
0.006027,0.173394
-0.004305,-0.003789
-0.013604,-0.156829
0.000328,0.018803
0.000077,0.009774
0.000084,0.010061
-0.070978,0.072217
-0.028301,-0.073822
-0.002991,-0.122959
-0.165212,0.046395
-0.000092,0.006447
-0.002521,-0.018339
0.001566,0.068575
-0.004502,-0.024003
-0.002512,0.078392
-0.006709,-0.181455
-0.003844,0.174808
-0.073803,0.193727
0.008360,0.132342
0.000016,0.011575
0.000011,0.008358
0.000213,0.016066
-0.000086,0.005646
-0.001289,0.015976
-0.003145,-0.011184
-0.001428,0.005983
-0.001633,-0.025719
-0.027825,-0.141477
-0.014186,0.105352
-0.002261,0.263964
-0.077026,-0.191240
-0.001749,0.177715
-0.043517,-0.195396
0.000099,0.010369
-0.013438,0.078562
-0.089995,0.087130
-0.000311,0.099306
-0.003859,0.074531
-0.000831,-0.000836
0.013096,0.159946
-0.014629,-0.191319
-0.014662,-0.088836
-0.014498,-0.074479
0.000277,0.018037
-0.062392,-0.083568
0.000042,0.010182
0.000073,0.010886
-0.000578,-0.002766
-0.001428,0.014662
-0.000427,0.017296
-0.037175,-0.128499
-0.000279,0.003723
-0.002793,0.087953
-0.017524,-0.008989
0.016273,0.235199
-0.025868,-0.177864
0.003946,-0.116137
-0.003153,0.199965
-0.050258,-0.104804
-0.008616,0.206299
0.000168,0.015970
0.000165,0.013581
0.000186,0.014072
-0.059490,0.177600
-0.000006,0.010251
-0.003211,-0.058797
-0.005306,0.054396
-0.002499,0.085589
-0.001854,0.002850
0.002993,0.132988
-0.000440,-0.105880
0.000531,0.028997
-0.002569,-0.030628
-0.027533,-0.033967
-0.304062,0.237804
-0.098315,-0.028286
-0.040687,-0.114848
-0.015330,0.162944
-0.000126,0.009790
-0.001555,0.035405
-0.001018,-0.000373
-0.011527,-0.035982
-0.002545,0.110953
-0.015456,-0.174419
0.005592,-0.167240
-0.177081,0.121045
-0.033091,0.182001
0.000043,0.009352
0.000149,0.012833
-0.019500,0.072754
-0.017625,0.221271
-0.024006,0.129262
0.000249,0.019590
-0.003130,0.076654
-0.004955,0.043309
-0.026567,0.220713
0.006499,0.151656
-0.012257,-0.110724
-0.015349,-0.072509
-0.023794,0.120288
-0.031470,0.158015
0.000269,0.017797
-0.069355,0.070023
-0.000079,0.010763
-0.000986,0.003011
0.000279,0.019222
-0.026064,0.041587
-0.107103,0.092667
-0.104538,0.195001
-0.002954,0.064197
0.000031,0.015613
0.000627,0.028176
-0.000876,-0.001024
-0.023694,-0.021959
-0.022024,-0.026666
-0.020096,0.018451
-0.002846,-0.050824
-0.003349,-0.025368
-0.004165,-0.003725
-0.000028,0.007403
0.001022,0.120023
-0.021857,0.043763
-0.034943,0.212253
-0.013153,0.116578
0.008400,0.125926
-0.074076,0.056542
-0.000923,0.055805
-0.061930,0.032258
-0.096072,0.110321
-0.025031,-0.088949
-0.050389,0.187472
-0.001783,0.054874
-0.000646,0.007920
-0.001138,0.005683
0.000040,0.014165
-0.000846,0.010402
-0.003639,-0.045058
-0.005313,-0.093349
0.003620,-0.114075
-0.011492,-0.078265
0.000776,0.103079
0.006982,0.131413
0.003261,0.144341
0.000490,0.085785
-0.032123,0.163377
0.000027,0.013646
0.000268,0.018259
0.000167,0.015929
-0.095712,0.041722
-0.009288,-0.082316
-0.007401,0.002300
-0.001086,0.033371
-0.000996,-0.002368
0.003499,0.104462
0.004623,0.118805
-0.016325,0.070365
-0.004455,-0.056998
-0.015242,0.053759
-0.025330,-0.039223
-0.056603,-0.121477
-0.020547,0.293137
-0.005497,-0.032706
-0.033322,-0.035480
-0.039542,0.101960
-0.003172,-0.055477
0.062452,0.477212
-0.154073,-0.078858
0.034052,0.241218
-0.023587,-0.115438
-0.001020,0.006777
-0.002072,0.013451
-0.000224,0.011719
0.003648,0.151594
-0.000148,0.005022
-0.003895,0.006584
-0.033975,-0.043800
-0.009362,-0.116138
0.000120,0.011405
0.000175,0.015508
0.000101,0.011545
0.000077,0.010925
-0.012173,0.147134
-0.002559,0.072777
-0.008905,0.011277
0.000016,0.007863
-0.000515,-0.010020
-0.007108,-0.004140
0.002533,0.112663
-0.001977,0.009751
-0.000418,-0.002815
0.000003,0.018648
-0.005098,0.046717
-0.141395,0.295940
-0.003753,-0.064804
-0.000147,0.010342
0.000360,0.021492
-1.213472,-0.244661
-0.052602,0.214207
-0.021291,0.017914
0.000110,0.015417
-0.000223,0.011739
-0.000254,0.020843
-0.001143,-0.121946
-0.000974,-0.103593
-0.039362,-0.113930
0.005879,-0.179934
-0.007130,0.069436
0.005630,0.171363
0.000252,0.279684
0.000049,0.085368
-0.008399,-0.030877
0.000140,0.012440
0.000127,0.016573
-0.039741,0.248214
-0.243911,0.051473
-0.053568,0.078613
-0.001152,0.022202
0.000058,0.013531
-0.001423,0.081112
0.006630,0.132047
-0.002257,0.032731
0.001115,0.147237
0.001102,0.129269
-0.011378,-0.006750
-0.034038,0.056839
-0.096445,0.231875
-0.003105,-0.080010
0.000544,0.094951
0.020018,-0.196600
0.019920,0.400088
0.000104,0.012137
-0.013146,-0.020422
0.000165,0.015623
0.069240,0.337183
-0.002552,0.248920
-1.073915,-0.724438
-0.000066,0.007322
-0.000058,-0.004553
-0.005138,-0.105615
-0.220586,0.093663
-0.004562,0.071840
0.000301,0.024210
-0.026539,0.139454
-0.800722,-0.793120
-0.008102,-0.033168
0.000234,0.019356
-0.001931,-0.002744
-0.000628,0.006774
-0.003841,0.090489
-0.009322,0.098250
-0.000616,-0.062023
-0.003703,-0.026062
-0.053998,0.095560
-0.096271,-0.067680
-0.000993,-0.052830
0.008325,0.271899
-0.053181,0.076634
-0.115482,-0.015868
-0.000481,0.013620
-0.017571,0.057737
-0.000903,0.006469
-0.001270,0.024853
-0.009513,-0.030185
-0.255422,0.013984
-0.055183,0.152467
-0.102229,0.181838
-0.057571,-0.287720
0.000152,0.012693
0.000058,0.010045
-0.001315,0.006030
-0.041914,-0.028850
-0.034557,-0.008174
0.248193,-0.556331
-0.788797,-0.581809
-0.003534,0.156053
-0.000359,-0.004074
-0.002426,-0.044221
-0.003889,-0.047025
-0.007154,-0.151394
0.015578,0.191386
-0.076926,-0.209034
-0.031034,0.051158
-0.041328,0.016792
0.003044,0.151862
-0.018150,0.115738
-0.043147,-0.101788
-0.001717,0.027371
-0.043674,0.112881
-0.001207,-0.033069
-0.000214,0.004595
-0.001207,0.006029
-0.000131,0.003993
0.001734,-0.188192
0.005244,0.111198
-0.000028,0.007349
-0.002574,-0.063493
-0.019391,-0.145606
-0.117866,0.007014
-0.100220,-0.255525
0.000064,0.012219
0.000102,0.012173
0.000147,0.016905
-0.000183,0.014584
1.064594,-1.145646
-0.463867,-0.126077
-0.003711,0.032115
-0.003094,0.038605
-0.006720,-0.038330
-0.002840,-0.036308
-0.010766,0.106151
-0.000796,-0.069029
-0.005395,-0.088289
-0.003881,-0.046911
-0.151750,0.100853
-0.279976,-0.026545
-0.048707,-0.106994
0.000585,0.042985
-0.027872,-0.087272
-0.007078,-0.017194
-0.391564,-0.193991
-0.000174,0.018092
-0.003961,-0.146860
-0.048601,-0.026456
0.002400,0.148089
-0.007479,-0.040464
-0.000987,-0.065535
-0.012981,-0.232897
-0.002013,-0.116456
-0.004405,-0.167195
0.000356,0.019673
0.000031,0.012467
-0.269296,-0.115996
0.000071,0.010319
0.000170,0.016540
0.000036,0.013541
-0.000053,0.008122
-0.005323,-0.067383
-0.005368,-0.031270
-0.004075,0.119291
-0.006332,0.010389
-0.004705,-0.038535
-0.007052,-0.028522
-0.002628,-0.015014
-0.004675,0.052278
-0.049809,-0.181600
-0.012780,0.077505
0.001651,-0.252318
-0.136048,0.088312
-0.000088,-0.002266
-0.001136,-0.015250
-0.030425,0.015367
-0.007186,0.131439
0.002009,0.061925
-0.003196,-0.001544
-0.001818,0.260406
-0.121175,0.104216
-0.055740,0.047815
0.000002,-0.065477
-0.019626,-0.231097
0.000154,0.015595
0.000070,0.013146
-0.010081,-0.096405
-0.001315,-0.009329
-0.000286,-0.001707
0.001903,-0.089055
0.001105,0.046033
-0.004376,0.021366
-0.004961,-0.009127
-0.010502,0.081765
-0.019245,-0.034620
0.002245,0.099501
-0.005821,0.017422
0.000208,0.019092
0.000245,0.019869
-0.000051,0.002320
0.006371,0.151614
-0.002544,-0.003817
-0.000726,0.002245
-0.032246,-0.100740
-0.143513,0.007179
0.019274,0.218001
0.007748,0.115573
0.001512,-0.070373
-0.000791,-0.046820
0.002640,0.113438
-0.024057,0.076671
-0.038820,0.222427
-0.070261,-0.063748
-0.014387,0.063274
-0.031295,0.003904
0.003926,0.112458
0.000009,0.005671
-0.001904,-0.010305
-0.000513,-0.005742
-0.002518,0.012129
-0.014742,0.051885
-0.003646,-0.055914
-0.037416,-0.104426
0.001486,0.057903
-0.141768,-0.043714
-0.001441,-0.082169
-0.007141,-0.032963
-0.021050,0.046524
0.002105,0.108034
-0.153141,0.362921
-0.182168,-0.331623
-0.001734,0.033550
0.000119,0.017331
0.000070,0.013438
-0.002546,-0.005709
-0.001017,-0.002715
-0.000071,0.000509
0.005282,-0.084981
0.021991,0.208195
-0.021328,0.071845
-0.092097,-0.152523
0.001797,-0.066111
-0.052029,0.133214
-0.072643,0.019676
0.003847,0.130101
-0.023565,-0.035510
0.000341,0.020740
-0.015760,0.011746
0.000149,0.019966
-0.000107,0.002768
-0.000020,0.011456
-0.000056,-0.001533
-0.000065,0.003804
-0.000098,0.001283
-0.000082,0.007351
-0.014640,0.052160
-0.000319,0.142096
-0.020855,0.103085
0.020883,0.199268
-0.031303,-0.098865
-0.022938,0.078911
0.002938,-0.103185
-0.056820,0.082947
-0.021318,0.011093
-0.057539,0.416233
-0.002197,0.060948
0.000236,0.016373
-0.001326,-0.015548
-0.000115,0.014123
-0.001546,0.005384
-0.003335,-0.019596
-0.004370,-0.032091
-0.175459,0.093181
0.003354,0.091330
-0.048809,-0.086859
-0.024452,-0.070703
0.008508,0.153835
-0.251784,-0.291711
-0.007027,0.123366
-0.044938,0.098356
0.002962,0.097250
0.000027,0.011102
0.000275,0.021546
0.000263,0.021053
-0.000407,0.003557
-0.000026,0.005356
-0.000857,0.025161
0.000009,0.006691
-0.000023,0.005411
0.000003,0.018094
-0.019025,0.242937
-0.001579,0.225858
-0.100108,0.166669
